"name","neighborhood","city","year","stars"
"Spiaggia","Magnificent Mile","Chicago","2007",""
"Takashi","Bucktown","Chicago","2007",""
"Topolobampo","River North","Chicago","2007",""
"The Lobby","Magnificent Mile","Chicago","2007",""
"Tru","Streeterville","Chicago","2007",""
"Vie","Western Springs","Chicago","2007",""
"Blue Duck Tavern","West End","DC","2007",""
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2007",""
"Kinship","Mount Vernon Square","DC","2007",""
"Komi","Dupont Circle","DC","2007",""
"Masseria","Union Market","DC","2007",""
"Métier","Mount Vernon Square","DC","2007",""
"Minibar by José Andrés","Penn Quarter","DC","2007",""
"Pineapple & Pearls","Eastern Market","DC","2007",""
"Plume","Downtown","DC","2007",""
"Rose's Luxury","Eastern Market","DC","2007",""
"Sushi Taro","Dupont Circle","DC","2007",""
"Tail Up Goat","Adams Morgan","DC","2007",""
"The Dabney","Mount Vernon Square","DC","2007",""
"The Inn at Little Washington","Washington, Virginia","DC","2007",""
"15 East","Manhattan","New York","2008",""
"A Voce Columbus","Manhattan","New York","2008","1"
"A Voce Madison","Manhattan","New York","2008",""
"Adour","Manhattan","New York","2008",""
"Agern","Manhattan","New York","2008",""
"Ai Fiori","Manhattan","New York","2008",""
"Alain Ducasse at the Essex House","Manhattan","New York","2008","Closed"
"Aldea","Manhattan","New York","2008",""
"Allen & Delancey","Manhattan","New York","2008",""
"Alto","Manhattan","New York","2008",""
"Andanada","Manhattan","New York","2008",""
"Annisa","Manhattan","New York","2008","1"
"Anthos","Manhattan","New York","2008","1"
"L'Appart","Manhattan","New York","2008",""
"Aquavit","Manhattan","New York","2008",""
"Aska","Brooklyn","New York","2008",""
"L'Atelier de Joël Robuchon","Manhattan","New York","2008","1"
"Atera","Manhattan","New York","2008",""
"Aureole","Manhattan","New York","2008","1"
"Babbo","Manhattan","New York","2008","1"
"Bar Uchū","Manhattan","New York","2008",""
"Bâtard","Manhattan","New York","2008",""
"Le Bernardin","Manhattan","New York","2008","3"
"Betony","Manhattan","New York","2008",""
"Blanca","Brooklyn","New York","2008",""
"BLT Fish","Manhattan","New York","2008",""
"Blue Hill","Manhattan","New York","2008","1"
"Bouley","Manhattan","New York","2008","2"
"The Breslin","Manhattan","New York","2008",""
"Brushstroke","Manhattan","New York","2008",""
"Café Boulud","Manhattan","New York","2008","1"
"Café China","Manhattan","New York","2008",""
"Café Gray","Manhattan","New York","2008","1"
"Cagen","Manhattan","New York","2008",""
"Carbone","Manhattan","New York","2008",""
"Casa Enrique","Queens","New York","2008",""
"Casa Mono","Manhattan","New York","2008",""
"Caviar Russe","Manhattan","New York","2008",""
"Chef's Table at Brooklyn Fare","Manhattan","New York","2008",""
"The Clocktower (restaurant)","Manhattan","New York","2008",""
"Contra","Manhattan","New York","2008",""
"Convivio","Manhattan","New York","2008",""
"Corton","Manhattan","New York","2008",""
"Cote (restaurant)","Manhattan","New York","2008",""
"Country","Manhattan","New York","2008","1"
"Craft","Manhattan","New York","2008",""
"Cru","Manhattan","New York","2008","1"
"Daniel","Manhattan","New York","2008","2"
"Danji","Manhattan","New York","2008",""
"Danny Brown Wine Bar & Kitchen","Queens","New York","2008",""
"Danube","Manhattan","New York","2008","1"
"Del Posto","Manhattan","New York","2008","2"
"Delaware & Hudson","Brooklyn","New York","2008",""
"Devi","Manhattan","New York","2008","1"
"Dovetail","Manhattan","New York","2008",""
"Dressler","Brooklyn","New York","2008","1"
"Eighty-One","Manhattan","New York","2008",""
"Eleven Madison Park","Manhattan","New York","2008",""
"Etats-Unis","Manhattan","New York","2008","1"
"Faro","Brooklyn","New York","2008",""
"Fiamma Osteria","Manhattan","New York","2008",""
"The Finch","Brooklyn","New York","2008",""
"Fleur de Sel","Manhattan","New York","2008","1"
"Gabriel Kreuther","Manhattan","New York","2008",""
"Gilt","Manhattan","New York","2008","1"
"Gordon Ramsay at The London","Manhattan","New York","2008","2"
"Gotham Bar and Grill","Manhattan","New York","2008","1"
"La Goulue","Manhattan","New York","2008",""
"Gramercy Tavern","Manhattan","New York","2008","1"
"Gunter Seeger","Manhattan","New York","2008",""
"Hakkasan","Manhattan","New York","2008",""
"Heartbreak","Manhattan","New York","2008",""
"Hirohisa","Manhattan","New York","2008",""
"Ichimura at Brushstroke","Manhattan","New York","2008",""
"Insieme","Manhattan","New York","2008",""
"Jean-Georges","Manhattan","New York","2008","3"
"Jewel Bako","Manhattan","New York","2008","1"
"JoJo","Manhattan","New York","2008","1"
"Jungsik","Manhattan","New York","2008",""
"Juni","Manhattan","New York","2008",""
"Junoon","Manhattan","New York","2008",""
"Kajitsu","Manhattan","New York","2008",""
"Kanoyama","Manhattan","New York","2008",""
"Kurumazushi","Manhattan","New York","2008","1"
"Kyo Ya","Manhattan","New York","2008",""
"Lan Sheng","Manhattan","New York","2008",""
"Laut","Manhattan","New York","2008",""
"Lever House","Manhattan","New York","2008",""
"Lincoln","Manhattan","New York","2008",""
"Lo Scalco","Manhattan","New York","2008",""
"Luksus at Torst","Brooklyn","New York","2008",""
"M. Wells Steakhouse","Queens","New York","2008",""
"Marc Forgione","Manhattan","New York","2008",""
"March","Manhattan","New York","2008",""
"Marea","Manhattan","New York","2008",""
"Masa","Manhattan","New York","2008","2"
"Meadowsweet","Brooklyn","New York","2008",""
"Minetta Tavern","Manhattan","New York","2008",""
"The Modern","Manhattan","New York","2008","1"
"Momofuku Ko","Manhattan","New York","2008",""
"The Musket Room","Manhattan","New York","2008",""
"Nix","Manhattan","New York","2008",""
"Nobu","Manhattan","New York","2008",""
"The NoMad","Manhattan","New York","2008",""
"Oceana","Manhattan","New York","2008","1"
"Per Se","Manhattan","New York","2008","3"
"Perry Street","Manhattan","New York","2008","1"
"Peter Luger Steak House","Brooklyn","New York","2008","1"
"Picholine","Manhattan","New York","2008","2"
"Piora","Manhattan","New York","2008",""
"Pok Pok NY","Brooklyn","New York","2008",""
"Public","Manhattan","New York","2008",""
"Rebelle","Manhattan","New York","2008",""
"Le Restaurant","Manhattan","New York","2008",""
"Rhong-Tiam","Manhattan","New York","2008",""
"The River Café","Brooklyn","New York","2008",""
"Rosanjin","Manhattan","New York","2008",""
"Rouge Tomate","Manhattan","New York","2008",""
"Satsuki (restaurant)","Manhattan","New York","2008",""
"Saul","Brooklyn","New York","2008","1"
"Scalini Fedeli","Manhattan","New York","2008",""
"Seäsonal","Manhattan","New York","2008",""
"Semilla","Brooklyn","New York","2008",""
"Shalezeh","Manhattan","New York","2008",""
"SHO Shaun Hergatt","Manhattan","New York","2008",""
"La Sirena","Manhattan","New York","2008",""
"Somtum Der","Manhattan","New York","2008",""
"Soto","Manhattan","New York","2008",""
"The Spotted Pig","Manhattan","New York","2008","1"
"Sushi Amane","Manhattan","New York","2008",""
"Sushi Azabu","Manhattan","New York","2008",""
"Sushi Ginza Onodera","Manhattan","New York","2008",""
"Sushi Inoue","Manhattan","New York","2008",""
"Sushi of Gari","Manhattan","New York","2008","1"
"Sushi Yasuda","Manhattan","New York","2008",""
"Sushi Zo","Manhattan","New York","2008",""
"Take Root","Brooklyn","New York","2008",""
"Tamarind Tribeca","Manhattan","New York","2008",""
"Telepan","Manhattan","New York","2008",""
"Tempura Matsui","Manhattan","New York","2008",""
"Tori Shin","Manhattan","New York","2008",""
"Torrisi Italian Specialities","Manhattan","New York","2008",""
"Tulsi","Manhattan","New York","2008",""
"Uncle Boons","Manhattan","New York","2008",""
"Ushiwakamaru","Manhattan","New York","2008",""
"La Vara","Brooklyn","New York","2008",""
"Veritas","Manhattan","New York","2008","1"
"Vong","Manhattan","New York","2008","1"
"Wallsé","Manhattan","New York","2008","1"
"wd~50","Manhattan","New York","2008","1"
"Zabb Elee","Queens","New York","2008",""
"ZZ's Clam Bar","Manhattan","New York","2008",""
"Acquerello","Nob Hill","San Francisco","2008","1"
"Adega","San Jose","San Francisco","2008",""
"Alexander’s Steakhouse","Cupertino","San Francisco","2008",""
"All Spice","San Mateo","San Francisco","2008",""
"Al's Place","Mission","San Francisco","2008",""
"Ame","SoMa","San Francisco","2008","1"
"Applewood","Guerneville","San Francisco","2008",""
"Aster","Mission","San Francisco","2008",""
"Atelier Crenn","Cow Hollow","San Francisco","2008",""
"Aqua","Financial District","San Francisco","2008","2"
"Auberge du Soleil","Rutherford","San Francisco","2008","1"
"Aziza","Richmond","San Francisco","2008",""
"Baumé","Palo Alto","San Francisco","2008",""
"Benu","SoMa","San Francisco","2008",""
"Bistro Jeanty","Yountville","San Francisco","2008","1"
"Bouchon","Yountville","San Francisco","2008","1"
"Boulevard","SoMa","San Francisco","2008","1"
"Bushi-Tei","Japantown","San Francisco","2008",""
"Californios","Mission","San Francisco","2008",""
"Campton Place","Union Square","San Francisco","2008",""
"Chez Panisse","Berkeley","San Francisco","2008","1"
"Chez TJ","Mountain View","San Francisco","2008","2"
"Coi","North Beach","San Francisco","2008","1"
"Commis","Oakland","San Francisco","2008",""
"Commonwealth","Mission","San Francisco","2008",""
"Cortez","Financial District","San Francisco","2008","1"
"Cyrus","Healdsburg","San Francisco","2008","2"
"Dio Deka","Los Gatos","San Francisco","2008",""
"Dry Creek Kitchen","Healdsburg","San Francisco","2008",""
"El Paseo","Mill Valley","San Francisco","2008",""
"Etoile","Yountville","San Francisco","2008",""
"Farmhouse Inn & Restaurant","Forestville","San Francisco","2008","1"
"Fifth Floor","SoMa","San Francisco","2008","1"
"Fleur de Lys","Financial District","San Francisco","2008","1"
"Frances","Castro","San Francisco","2008",""
"Gary Danko","North Beach","San Francisco","2008","1"
"Hashiri","SoMa","San Francisco","2008",""
"In Situ","SoMa","San Francisco","2008",""
"Jū-Ni","North Panhandle","San Francisco","2008",""
"K&L Bistro","Sebastopol","San Francisco","2008","1"
"Keiko à Nob Hill","Nob Hill","San Francisco","2008",""
"Kenzo","Napa","San Francisco","2008",""
"Kin Khao","Union Square","San Francisco","2008",""
"Kinjo","Russian Hill","San Francisco","2008",""
"Kusakabe","Financial District","San Francisco","2008",""
"La Costanera","Montara","San Francisco","2008",""
"La Folie","Russian Hill","San Francisco","2008","1"
"La Toque","Rutherford","San Francisco","2008",""
"Lazy Bear","Mission","San Francisco","2008",""
"Lord Stanley","Nob Hill","San Francisco","2008",""
"Luce","SoMa","San Francisco","2008",""
"Madera","Menlo Park","San Francisco","2008",""
"Madrona Manor","Healdsburg","San Francisco","2008","1"
"Manresa","Los Gatos","San Francisco","2008","2"
"Martini House","St. Helena","San Francisco","2008","1"
"Maruya","Mission","San Francisco","2008",""
"Masa's","Nob Hill","San Francisco","2008","1"
"Michael Mina","Financial District","San Francisco","2008","2"
"Mirepoix","Windsor","San Francisco","2008",""
"Mister Jiu’s","Chinatown","San Francisco","2008",""
"Mosu","Fillmore","San Francisco","2008",""
"Mourad","SoMa","San Francisco","2008",""
"Murray Circle","Sausalito","San Francisco","2008",""
"Nico","Pacific Heights","San Francisco","2008",""
"Octavia","Lower Pacific Heights","San Francisco","2008",""
"Omakase","SoMa","San Francisco","2008",""
"One Market","SoMa","San Francisco","2008","1"
"Plumed Horse","Saratoga","San Francisco","2008",""
"Quince","Jackson Square","San Francisco","2008","1"
"Range","Mission","San Francisco","2008","1"
"Rasa","Burlingame","San Francisco","2008",""
"Redd","Yountville","San Francisco","2008","1"
"Rich Table","Hayes Valley","San Francisco","2008",""
"Rubicon","Financial District","San Francisco","2008","1"
"Saison","SoMa","San Francisco","2008",""
"Sante","Sonoma","San Francisco","2008",""
"SingleThread Farms","Healdsburg","San Francisco","2008",""
"Solbar","Calistoga","San Francisco","2008",""
"Sons & Daughters","Nob Hill","San Francisco","2008",""
"SPQR","Fillmore","San Francisco","2008",""
"Spruce","Presidio Heights","San Francisco","2008",""
"State Bird Provisions","Fillmore","San Francisco","2008",""
"Sushi Ran","Sausalito","San Francisco","2008","1"
"Sushi Yoshizumi","San Mateo","San Francisco","2008",""
"Terra","St. Helena","San Francisco","2008","1"
"Terrapin Creek","Bodega Bay","San Francisco","2008",""
"The Dining Room at the Ritz-Carlton","Nob Hill","San Francisco","2008","1"
"The French Laundry","Yountville","San Francisco","2008","3"
"The Progress","Fillmore","San Francisco","2008",""
"The Restaurant at Meadowood","St. Helena","San Francisco","2008","2"
"The Village Pub","Woodside","San Francisco","2008",""
"Trevese","Los Gatos","San Francisco","2008",""
"Ubuntu","Napa","San Francisco","2008",""
"Wako","Richmond","San Francisco","2008",""
"Wakuriya","San Mateo","San Francisco","2008",""
"42 Grams","Uptown","Chicago","2008",""
"Acadia","South Loop","Chicago","2008",""
"Alinea","Lincoln Park","Chicago","2008",""
"Avenues","Magnificent Mile","Chicago","2008",""
"Band of Bohemia","Ravenswood","Chicago","2008",""
"Blackbird","West Loop","Chicago","2008",""
"Boka","Lincoln Park","Chicago","2008",""
"Bonsoirée","Logan Square","Chicago","2008",""
"Charlie Trotter's","Lincoln Park","Chicago","2008",""
"Crofton on Wells","River North","Chicago","2008",""
"Courtright's","Willow Springs","Chicago","2008",""
"Dusek's","Pilsen","Chicago","2008",""
"El Ideas","Douglas Park","Chicago","2008",""
"Elizabeth","Ravenswood","Chicago","2008",""
"Elske","West Loop","Chicago","2008",""
"Entente","Lakeview","Chicago","2008",""
"Everest","Loop","Chicago","2008",""
"Goosefoot","Ravenswood","Chicago","2008",""
"Grace","West Loop","Chicago","2008",""
"Graham Elliot","River North","Chicago","2008",""
"GreenRiver","Streeterville","Chicago","2008",""
"L2O","Lincoln Park","Chicago","2008",""
"Longman & Eagle","Logan Square","Chicago","2008",""
"Mexique","West Town","Chicago","2008",""
"Moto","Fulton Market","Chicago","2008",""
"NAHA","River North","Chicago","2008",""
"NoMI","Magnificent Mile","Chicago","2008",""
"North Pond","Lincoln Park","Chicago","2008",""
"Oriole","West Loop","Chicago","2008",""
"Parachute","Avondale","Chicago","2008",""
"RIA","Gold Coast","Chicago","2008",""
"Roister","Fulton Market","Chicago","2008",""
"Schwa","West Town","Chicago","2008",""
"Seasons","Magnificent Mile","Chicago","2008",""
"Senza","Lakeview East","Chicago","2008",""
"Sepia","West Loop","Chicago","2008",""
"Sixteen","River North","Chicago","2008",""
"Smyth","West Loop","Chicago","2008",""
"Spiaggia","Magnificent Mile","Chicago","2008",""
"Takashi","Bucktown","Chicago","2008",""
"Topolobampo","River North","Chicago","2008",""
"The Lobby","Magnificent Mile","Chicago","2008",""
"Tru","Streeterville","Chicago","2008",""
"Vie","Western Springs","Chicago","2008",""
"Blue Duck Tavern","West End","DC","2008",""
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2008",""
"Kinship","Mount Vernon Square","DC","2008",""
"Komi","Dupont Circle","DC","2008",""
"Masseria","Union Market","DC","2008",""
"Métier","Mount Vernon Square","DC","2008",""
"Minibar by José Andrés","Penn Quarter","DC","2008",""
"Pineapple & Pearls","Eastern Market","DC","2008",""
"Plume","Downtown","DC","2008",""
"Rose's Luxury","Eastern Market","DC","2008",""
"Sushi Taro","Dupont Circle","DC","2008",""
"Tail Up Goat","Adams Morgan","DC","2008",""
"The Dabney","Mount Vernon Square","DC","2008",""
"The Inn at Little Washington","Washington, Virginia","DC","2008",""
"15 East","Manhattan","New York","2009",""
"A Voce Columbus","Manhattan","New York","2009",""
"A Voce Madison","Manhattan","New York","2009",""
"Adour","Manhattan","New York","2009","2"
"Agern","Manhattan","New York","2009",""
"Ai Fiori","Manhattan","New York","2009",""
